ontology	disorder_name	disease_term_id	source_file	term_id	term_label	score	direct_score	propagated_score	specificity	is_direct	best_source_term_id	best_source_term_label	best_source_path_score	best_source_path	best_path_hops	best_path_is_a_hops	best_path_develops_from_hops	best_path_part_of_hops	supporting_source_term_ids	supporting_source_term_labels	supporting_source_node_names
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0007011	enteric neuron	1.000000	1.000000	1.000000	1.000000	true	CL:0007011	enteric neuron	1.000000	self	0	0	0	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000029	neural crest derived neuron	0.500175	0.000000	0.700000	0.714535	false	CL:0007011	enteric neuron	0.700000	is_a	1	1	0	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000107	autonomic neuron	0.482983	0.000000	0.700000	0.689976	false	CL:0007011	enteric neuron	0.700000	is_a	1	1	0	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0002607	migratory enteric neural crest cell	0.400000	0.000000	0.400000	1.000000	false	CL:0007011	enteric neuron	0.400000	develops_from	1	0	1	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:2000032	peripheral nervous system neuron	0.310244	0.000000	0.490000	0.633150	false	CL:0007011	enteric neuron	0.490000	is_a > is_a	2	2	0	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0002676	neural crest derived neuroblast	0.193193	0.000000	0.280000	0.689976	false	CL:0007011	enteric neuron	0.280000	is_a > develops_from	2	1	1	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000031	neuroblast (sensu Vertebrata)	0.135235	0.000000	0.196000	0.689976	false	CL:0007011	enteric neuron	0.196000	is_a > develops_from > is_a	3	2	1	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000540	neuron	0.133674	0.000000	0.490000	0.272804	false	CL:0007011	enteric neuron	0.490000	is_a > is_a	2	2	0	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000333	migratory neural crest cell	0.105485	0.000000	0.280000	0.376733	false	CL:0007011	enteric neuron	0.280000	develops_from > is_a	2	1	1	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000404	electrically signaling cell	0.093572	0.000000	0.343000	0.272804	false	CL:0007011	enteric neuron	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0002319	neural cell	0.078280	0.000000	0.343000	0.228220	false	CL:0007011	enteric neuron	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0011012	neural crest cell	0.073221	0.000000	0.196000	0.373578	false	CL:0007011	enteric neuron	0.196000	develops_from > is_a > is_a	3	2	1	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000393	electrically responsive cell	0.072954	0.000000	0.343000	0.212693	false	CL:0007011	enteric neuron	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000211	electrically active cell	0.051068	0.000000	0.240100	0.212693	false	CL:0007011	enteric neuron	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0007004	premigratory neural crest cell	0.042194	0.000000	0.112000	0.376733	false	CL:0007011	enteric neuron	0.112000	develops_from > is_a > develops_from	3	1	2	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000219	motile cell	0.031022	0.000000	0.196000	0.158276	false	CL:0007011	enteric neuron	0.196000	develops_from > is_a > is_a	3	2	1	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0011026	progenitor cell	0.016865	0.000000	0.196000	0.086045	false	CL:0007011	enteric neuron	0.196000	develops_from > is_a > is_a	3	2	1	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0002321	embryonic cell (metazoa)	0.014108	0.000000	0.137200	0.102831	false	CL:0007011	enteric neuron	0.137200	develops_from > is_a > is_a > is_a	4	3	1	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000048	multi fate stem cell	0.011248	0.000000	0.137200	0.081985	false	CL:0007011	enteric neuron	0.137200	develops_from > is_a > is_a > is_a	4	3	1	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000133	neurectodermal cell	0.010810	0.000000	0.044800	0.241287	false	CL:0007011	enteric neuron	0.044800	develops_from > is_a > develops_from > develops_from	4	1	3	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0011115	precursor cell	0.008842	0.000000	0.137200	0.064449	false	CL:0007011	enteric neuron	0.137200	develops_from > is_a > is_a > is_a	4	3	1	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000255	eukaryotic cell	0.007876	0.000000	0.240100	0.032805	false	CL:0007011	enteric neuron	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000221	ectodermal cell	0.006460	0.000000	0.031360	0.206008	false	CL:0007011	enteric neuron	0.031360	develops_from > is_a > develops_from > develops_from > is_a	5	2	3	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000034	stem cell	0.006190	0.000000	0.096040	0.064449	false	CL:0007011	enteric neuron	0.096040	develops_from > is_a > is_a > is_a > is_a	5	4	1	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Hirschsprung Disease	MONDO:0018309	Hirschsprung_Disease.yaml	CL:0000000	cell	0.005452	0.000000	0.168070	0.032438	false	CL:0007011	enteric neuron	0.168070	is_a > is_a > is_a > is_a > is_a	5	5	0	0	CL:0007011	enteric neuron	Disrupted Enteric Nervous System Development|Failure of Enteric Ganglion Cell Migration
cell	Holocarboxylase Synthetase Deficiency	MONDO:0009666	Holocarboxylase_Synthetase_Deficiency.yaml	CL:0000182	hepatocyte	1.000000	1.000000	1.000000	0.355858	true	CL:0000182	hepatocyte	1.000000	self	0	0	0	0	CL:0000182	hepatocyte	Disrupted gluconeogenesis and lactic acidosis|HLCS molecular function deficiency|Impaired leucine catabolism|Impaired propionate metabolism|Multiple carboxylase deficiency
cell	Holocarboxylase Synthetase Deficiency	MONDO:0009666	Holocarboxylase_Synthetase_Deficiency.yaml	CL:0000417	endopolyploid cell	0.249100	0.000000	0.700000	0.355858	false	CL:0000182	hepatocyte	0.700000	is_a	1	1	0	0	CL:0000182	hepatocyte	Disrupted gluconeogenesis and lactic acidosis|HLCS molecular function deficiency|Impaired leucine catabolism|Impaired propionate metabolism|Multiple carboxylase deficiency
cell	Holocarboxylase Synthetase Deficiency	MONDO:0009666	Holocarboxylase_Synthetase_Deficiency.yaml	CL:0000412	polyploid cell	0.174370	0.000000	0.490000	0.355858	false	CL:0000182	hepatocyte	0.490000	is_a > is_a	2	2	0	0	CL:0000182	hepatocyte	Disrupted gluconeogenesis and lactic acidosis|HLCS molecular function deficiency|Impaired leucine catabolism|Impaired propionate metabolism|Multiple carboxylase deficiency
cell	Holocarboxylase Synthetase Deficiency	MONDO:0009666	Holocarboxylase_Synthetase_Deficiency.yaml	CL:0005026	hepatoblast	0.139074	0.000000	0.400000	0.347686	false	CL:0000182	hepatocyte	0.400000	develops_from	1	0	1	0	CL:0000182	hepatocyte	Disrupted gluconeogenesis and lactic acidosis|HLCS molecular function deficiency|Impaired leucine catabolism|Impaired propionate metabolism|Multiple carboxylase deficiency
cell	Holocarboxylase Synthetase Deficiency	MONDO:0009666	Holocarboxylase_Synthetase_Deficiency.yaml	CL:0000066	epithelial cell	0.111931	0.000000	0.700000	0.159901	false	CL:0000182	hepatocyte	0.700000	is_a	1	1	0	0	CL:0000182	hepatocyte	Disrupted gluconeogenesis and lactic acidosis|HLCS molecular function deficiency|Impaired leucine catabolism|Impaired propionate metabolism|Multiple carboxylase deficiency
cell	Holocarboxylase Synthetase Deficiency	MONDO:0009666	Holocarboxylase_Synthetase_Deficiency.yaml	CL:0000048	multi fate stem cell	0.022956	0.000000	0.280000	0.081985	false	CL:0000182	hepatocyte	0.280000	develops_from > is_a	2	1	1	0	CL:0000182	hepatocyte	Disrupted gluconeogenesis and lactic acidosis|HLCS molecular function deficiency|Impaired leucine catabolism|Impaired propionate metabolism|Multiple carboxylase deficiency
cell	Holocarboxylase Synthetase Deficiency	MONDO:0009666	Holocarboxylase_Synthetase_Deficiency.yaml	CL:0000255	eukaryotic cell	0.016074	0.000000	0.490000	0.032805	false	CL:0000182	hepatocyte	0.490000	is_a > is_a	2	2	0	0	CL:0000182	hepatocyte	Disrupted gluconeogenesis and lactic acidosis|HLCS molecular function deficiency|Impaired leucine catabolism|Impaired propionate metabolism|Multiple carboxylase deficiency
cell	Holocarboxylase Synthetase Deficiency	MONDO:0009666	Holocarboxylase_Synthetase_Deficiency.yaml	CL:0000034	stem cell	0.012632	0.000000	0.196000	0.064449	false	CL:0000182	hepatocyte	0.196000	develops_from > is_a > is_a	3	2	1	0	CL:0000182	hepatocyte	Disrupted gluconeogenesis and lactic acidosis|HLCS molecular function deficiency|Impaired leucine catabolism|Impaired propionate metabolism|Multiple carboxylase deficiency
cell	Holocarboxylase Synthetase Deficiency	MONDO:0009666	Holocarboxylase_Synthetase_Deficiency.yaml	CL:0000000	cell	0.011126	0.000000	0.343000	0.032438	false	CL:0000182	hepatocyte	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000182	hepatocyte	Disrupted gluconeogenesis and lactic acidosis|HLCS molecular function deficiency|Impaired leucine catabolism|Impaired propionate metabolism|Multiple carboxylase deficiency
cell	Holocarboxylase Synthetase Deficiency	MONDO:0009666	Holocarboxylase_Synthetase_Deficiency.yaml	CL:0011115	precursor cell	0.008842	0.000000	0.137200	0.064449	false	CL:0000182	hepatocyte	0.137200	develops_from > is_a > is_a > is_a	4	3	1	0	CL:0000182	hepatocyte	Disrupted gluconeogenesis and lactic acidosis|HLCS molecular function deficiency|Impaired leucine catabolism|Impaired propionate metabolism|Multiple carboxylase deficiency
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000746	cardiac muscle cell	1.000000	1.000000	1.000000	0.487166	true	CL:0000746	cardiac muscle cell	1.000000	self	0	0	0	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0002494	cardiocyte	0.341016	0.000000	0.700000	0.487166	false	CL:0000746	cardiac muscle cell	0.700000	is_a	1	1	0	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000737	striated muscle cell	0.310053	0.000000	0.700000	0.442934	false	CL:0000746	cardiac muscle cell	0.700000	is_a	1	1	0	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000513	cardiac muscle myoblast	0.194866	0.000000	0.400000	0.487166	false	CL:0000746	cardiac muscle cell	0.400000	develops_from	1	0	1	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000187	muscle cell	0.178591	0.000000	0.490000	0.364472	false	CL:0000746	cardiac muscle cell	0.490000	is_a > is_a	2	2	0	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0010021	cardiac myoblast	0.136406	0.000000	0.280000	0.487166	false	CL:0000746	cardiac muscle cell	0.280000	develops_from > is_a	2	1	1	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000183	contractile cell	0.115729	0.000000	0.343000	0.337403	false	CL:0000746	cardiac muscle cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000393	electrically responsive cell	0.072954	0.000000	0.343000	0.212693	false	CL:0000746	cardiac muscle cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000056	myoblast	0.070301	0.000000	0.196000	0.358678	false	CL:0000746	cardiac muscle cell	0.196000	develops_from > is_a > is_a	3	2	1	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000211	electrically active cell	0.051068	0.000000	0.240100	0.212693	false	CL:0000746	cardiac muscle cell	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000680	muscle precursor cell	0.049211	0.000000	0.137200	0.358678	false	CL:0000746	cardiac muscle cell	0.137200	develops_from > is_a > is_a > is_a	4	3	1	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000255	eukaryotic cell	0.016074	0.000000	0.490000	0.032805	false	CL:0000746	cardiac muscle cell	0.490000	is_a > is_a	2	2	0	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000000	cell	0.011126	0.000000	0.343000	0.032438	false	CL:0000746	cardiac muscle cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000222	mesodermal cell	0.010671	0.000000	0.054880	0.194435	false	CL:0000746	cardiac muscle cell	0.054880	develops_from > is_a > is_a > is_a > develops_from	5	3	2	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0011026	progenitor cell	0.008264	0.000000	0.096040	0.086045	false	CL:0000746	cardiac muscle cell	0.096040	develops_from > is_a > is_a > is_a > is_a	5	4	1	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0011115	precursor cell	0.004333	0.000000	0.067228	0.064449	false	CL:0000746	cardiac muscle cell	0.067228	develops_from > is_a > is_a > is_a > is_a > is_a	6	5	1	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0002321	embryonic cell (metazoa)	0.003950	0.000000	0.038416	0.102831	false	CL:0000746	cardiac muscle cell	0.038416	develops_from > is_a > is_a > is_a > develops_from > is_a	6	4	2	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram Syndrome	MONDO:0007732	Holt-Oram_Syndrome.yaml	CL:0000034	stem cell	0.002476	0.000000	0.038416	0.064449	false	CL:0000746	cardiac muscle cell	0.038416	develops_from > is_a > is_a > is_a > is_a > develops_from	6	4	2	0	CL:0000746	cardiac muscle cell	Cardiac Septation and Conduction Defects
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000746	cardiac muscle cell	1.000000	1.000000	1.000000	0.487166	true	CL:0000746	cardiac muscle cell	1.000000	self	0	0	0	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0002494	cardiocyte	0.341016	0.000000	0.700000	0.487166	false	CL:0000746	cardiac muscle cell	0.700000	is_a	1	1	0	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000737	striated muscle cell	0.310053	0.000000	0.700000	0.442934	false	CL:0000746	cardiac muscle cell	0.700000	is_a	1	1	0	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000513	cardiac muscle myoblast	0.194866	0.000000	0.400000	0.487166	false	CL:0000746	cardiac muscle cell	0.400000	develops_from	1	0	1	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000187	muscle cell	0.178591	0.000000	0.490000	0.364472	false	CL:0000746	cardiac muscle cell	0.490000	is_a > is_a	2	2	0	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0010021	cardiac myoblast	0.136406	0.000000	0.280000	0.487166	false	CL:0000746	cardiac muscle cell	0.280000	develops_from > is_a	2	1	1	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000183	contractile cell	0.115729	0.000000	0.343000	0.337403	false	CL:0000746	cardiac muscle cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000393	electrically responsive cell	0.072954	0.000000	0.343000	0.212693	false	CL:0000746	cardiac muscle cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000056	myoblast	0.070301	0.000000	0.196000	0.358678	false	CL:0000746	cardiac muscle cell	0.196000	develops_from > is_a > is_a	3	2	1	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000211	electrically active cell	0.051068	0.000000	0.240100	0.212693	false	CL:0000746	cardiac muscle cell	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000680	muscle precursor cell	0.049211	0.000000	0.137200	0.358678	false	CL:0000746	cardiac muscle cell	0.137200	develops_from > is_a > is_a > is_a	4	3	1	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000255	eukaryotic cell	0.016074	0.000000	0.490000	0.032805	false	CL:0000746	cardiac muscle cell	0.490000	is_a > is_a	2	2	0	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000000	cell	0.011126	0.000000	0.343000	0.032438	false	CL:0000746	cardiac muscle cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000222	mesodermal cell	0.010671	0.000000	0.054880	0.194435	false	CL:0000746	cardiac muscle cell	0.054880	develops_from > is_a > is_a > is_a > develops_from	5	3	2	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0011026	progenitor cell	0.008264	0.000000	0.096040	0.086045	false	CL:0000746	cardiac muscle cell	0.096040	develops_from > is_a > is_a > is_a > is_a	5	4	1	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0011115	precursor cell	0.004333	0.000000	0.067228	0.064449	false	CL:0000746	cardiac muscle cell	0.067228	develops_from > is_a > is_a > is_a > is_a > is_a	6	5	1	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0002321	embryonic cell (metazoa)	0.003950	0.000000	0.038416	0.102831	false	CL:0000746	cardiac muscle cell	0.038416	develops_from > is_a > is_a > is_a > develops_from > is_a	6	4	2	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Holt-Oram syndrome	MONDO:0007732	Holt_Oram.yaml	CL:0000034	stem cell	0.002476	0.000000	0.038416	0.064449	false	CL:0000746	cardiac muscle cell	0.038416	develops_from > is_a > is_a > is_a > is_a > develops_from	6	4	2	0	CL:0000746	cardiac muscle cell	Cofactor and Chromatin Remodeling Dysfunction|TBX5 Haploinsufficiency and Enhancer Dysfunction
cell	Homocystinuria	MONDO:0004737	Homocystinuria.yaml	CL:0000182	hepatocyte	1.000000	1.000000	1.000000	0.355858	true	CL:0000182	hepatocyte	1.000000	self	0	0	0	0	CL:0000182	hepatocyte	CBS molecular function deficiency|Oxidative stress and mitochondrial dysfunction
cell	Homocystinuria	MONDO:0004737	Homocystinuria.yaml	CL:0000417	endopolyploid cell	0.249100	0.000000	0.700000	0.355858	false	CL:0000182	hepatocyte	0.700000	is_a	1	1	0	0	CL:0000182	hepatocyte	CBS molecular function deficiency|Oxidative stress and mitochondrial dysfunction
cell	Homocystinuria	MONDO:0004737	Homocystinuria.yaml	CL:0000412	polyploid cell	0.174370	0.000000	0.490000	0.355858	false	CL:0000182	hepatocyte	0.490000	is_a > is_a	2	2	0	0	CL:0000182	hepatocyte	CBS molecular function deficiency|Oxidative stress and mitochondrial dysfunction
cell	Homocystinuria	MONDO:0004737	Homocystinuria.yaml	CL:0000115	endothelial cell	0.156098	0.156098	0.156098	0.358678	true	CL:0000115	endothelial cell	1.000000	self	0	0	0	0	CL:0000115	endothelial cell	Endothelial dysfunction, thrombosis, and vascular injury
cell	Homocystinuria	MONDO:0004737	Homocystinuria.yaml	CL:0000233	platelet	0.156098	0.156098	0.156098	0.633150	true	CL:0000233	platelet	1.000000	self	0	0	0	0	CL:0000233	platelet	Endothelial dysfunction, thrombosis, and vascular injury
cell	Homocystinuria	MONDO:0004737	Homocystinuria.yaml	CL:0005026	hepatoblast	0.139074	0.000000	0.400000	0.347686	false	CL:0000182	hepatocyte	0.400000	develops_from	1	0	1	0	CL:0000182	hepatocyte	CBS molecular function deficiency|Oxidative stress and mitochondrial dysfunction
cell	Homocystinuria	MONDO:0004737	Homocystinuria.yaml	CL:0000066	epithelial cell	0.111931	0.000000	0.700000	0.159901	false	CL:0000182	hepatocyte	0.700000	is_a	1	1	0	0	CL:0000182	hepatocyte	CBS molecular function deficiency|Oxidative stress and mitochondrial dysfunction
cell	Homocystinuria	MONDO:0004737	Homocystinuria.yaml	CL:0000225	anucleate cell	0.069183	0.000000	0.109268	0.633150	false	CL:0000233	platelet	0.700000	is_a	1	1	0	0	CL:0000233	platelet	Endothelial dysfunction, thrombosis, and vascular injury
cell	Homocystinuria	MONDO:0004737	Homocystinuria.yaml	CL:0000458	serotonin secreting cell	0.062125	0.000000	0.109268	0.568551	false	CL:0000233	platelet	0.700000	is_a	1	1	0	0	CL:0000233	platelet	Endothelial dysfunction, thrombosis, and vascular injury
cell	Homocystinuria	MONDO:0004737	Homocystinuria.yaml	CL:0000457	biogenic amine secreting cell	0.039387	0.000000	0.076488	0.514944	false	CL:0000233	platelet	0.490000	is_a > is_a	2	2	0	0	CL:0000233	platelet	Endothelial dysfunction, thrombosis, and vascular injury
